ticker,name,sector,industry,city,state,market_cap_cr,revenue_cr,profit_cr,revenue_growth_yoy,pe,eps,roe_pct,debt_to_equity,dividend_yield_pct
BUILDPRO.NS,Shankara Buildpro Limited,Consumer Cyclical,Home Improvement Retail,Bengaluru,Unknown,2730.2316032,,,,,,,0.18635000000000002,
ARVSMART.NS,Arvind SmartSpaces Limited,Real Estate,Real Estate - Development,Ahmedabad,Unknown,2703.8584832,706.7764,110.492,114.0218680239199,37.00565,15.93,,0.21181999999999998,103.0
EUROPRATIK.NS,EURO PRATIK SALES LIMITED,Basic Materials,Building Materials,Mumbai,Unknown,2657.1999232,284.227,76.44,28.204584615107038,37.463978,6.94,27.798998,0.07636,16.0
ANTELOPUS.NS,ANTELOPUS SELAN ENRGY LTD,Energy,Oil & Gas E&P,Gurugram,Unknown,2638.2317568,258.0778,73.9843,55.84276461430881,29.609312,25.34,14.704999999999998,0.00542,
APCOTEXIND.NS,Apcotex Industries Limited,Basic Materials,Specialty Chemicals,Mumbai,Unknown,2636.0569856,1377.5308,54.0646,23.744719856752184,25.981094,19.57,17.274,0.15522,145.0
CARYSIL.NS,Carysil Limited,Consumer Cyclical,"Furnishings, Fixtures & Appliances",Bhavnagar,Unknown,2615.5819008,815.57,63.74,20.106326578699342,29.184385,31.51,,0.42100000000000004,26.0
AUTOAXLES.NS,Automotive Axles Limited,Consumer Cyclical,Auto Parts,Mysore,Unknown,2557.70112,2035.258,155.535,-6.531752672577458,16.351076,103.51,,0.01472,182.0
EFCIL.NS,EFC (I) Limited,Real Estate,Real Estate Services,Pune,Unknown,2526.7398656,656.7426,112.8237,56.56866283729693,11.513977,15.74,,1.60926,
FMGOETZE.NS,Federal-Mogul Goetze (India) Limited,Consumer Cyclical,Auto Parts,Gurugram,Unknown,2515.6849664,1767.5136,162.033,6.325676379495106,13.90529,32.52,,0.0014299999999999998,
BOMDYEING.NS,The Bombay Dyeing and Manufacturing Company Limited,Consumer Cyclical,Textile Manufacturing,Mumbai,Unknown,2496.1808384,1580.56,490.16,-5.217771967593564,92.96924,1.3,,0.0013,89.0
DDEVPLSTIK.NS,Ddev Plastiks Industries Limited,Basic Materials,Specialty Chemicals,Kolkata,Unknown,2461.7097216,2603.3237,185.4969,7.077858957536836,12.377731,19.22,,0.050010000000000006,94.0
CAMLINFINE.NS,Camlin Fine Sciences Limited,Basic Materials,Specialty Chemicals,Mumbai,Unknown,2382.5123328,1635.599,-139.0459,13.881229380511773,,-0.79,,0.78095,
AJMERA.NS,Ajmera Realty & Infra India Limited,Real Estate,Real Estate - Development,Mumbai,Unknown,2362.728448,737.9549,125.942,5.427806611870382,18.054134,6.65,,0.4719,73.0
BHARATRAS.NS,Bharat Rasayan Limited,Basic Materials,Agricultural Inputs,New Delhi,Unknown,2350.7183616,1161.6671,140.922,12.415516625716467,17.700876,79.9,,0.07556,3.0
BEPL.NS,Bhansali Engineering Polymers Limited,Basic Materials,Chemicals,Mumbai,Unknown,2343.0025216,1276.004,180.1613,-8.709729831012652,13.004145,7.24,17.278999,,421.0
DIAMONDYD.NS,Prataap Snacks Limited,Consumer Defensive,Packaged Foods,Indore,Unknown,2337.6128,1716.0463,9.7157,0.9983143271130606,243.80298,4.01,1.398,0.06454,5.0
EVEREADY.NS,Eveready Industries India Limited,Industrials,Electrical Equipment & Parts,Kolkata,Unknown,2335.8052352,1330.9583,82.4451,2.342714273795715,58.32123,5.51,31.646,0.32396,47.0
EPACK.NS,EPACK Durable Limited,Consumer Cyclical,"Furnishings, Fixtures & Appliances",Noida,Unknown,2317.6630272,2101.4313,55.1401,53.91771289332059,56.273365,4.28,,0.7565999999999999,
ALEMBICLTD.NS,Alembic Limited,Real Estate,Real Estate - Development,Vadodara,Unknown,2306.9278208,211.1813,310.6768,43.54142338817663,7.233494,12.42,,0.00496,272.0
BRIGHOTEL.NS,BRIGADE HOTEL VENTURE LTD,Consumer Cyclical,Lodging,Bengaluru,Unknown,2277.1562496,525.03,58.46,12.12600106780566,35.684525,1.68,11.927999999999999,0.31381,
AWFIS.NS,AWFIS SPACE SOLUTIONS LTD,Industrials,Rental & Leasing Services,New Delhi,Unknown,2267.1179776,1207.535,67.87,42.26059972738593,38.88344,8.15,,2.90895,
FISCHER.NS,Fischer Medical Ventures Limited,Healthcare,Medical Devices,Chennai,Unknown,2264.6233088,110.6987,1.2079,427.60648768188815,58.64407,0.59,,0.10264,1.0
APOLLOPIPE.NS,Apollo Pipes Limited,Industrials,Building Products & Equipment,Noida,Unknown,2235.9345152,1178.3683,32.6482,19.977138160791814,475.79437,1.07,,0.07855000000000001,14.000000000000002
DCXINDIA.NS,DCX Systems Limited,Industrials,Aerospace & Defense,Bengaluru,Unknown,2171.8124544,1083.671,38.876,-23.877216853530843,163.84872,1.19,,0.00242,
CONFIPET.NS,Confidence Petroleum India Limited,Energy,Oil & Gas Refining & Marketing,Nagpur,Unknown,2149.9318272,3145.77,86.62,16.575627760813493,25.476377,2.54,,0.55384,16.0
ARKADE.NS,ARKADE DEVELOPERS LIMITED,Real Estate,Real Estate - Development,Mumbai,Unknown,2119.5358208,668.7666,156.9324,5.409937148077465,14.414142,7.92,,0.18386,176.0
COSMOFIRST.NS,Cosmo First Limited,Consumer Cyclical,Packaging & Containers,New Delhi,Unknown,2106.7638784,2809.09,133.37,10.756741198689413,14.500625,55.97,,1.10979,52.0
ADVAIT.NS,Advait Energy Transitions Limited,Industrials,Specialty Industrial Machinery,Ahmedabad,Unknown,2067.4883584,399.0658,30.9522,92.60601719750879,45.540836,41.51,,0.31997,
DIVGIITTS.NS,Divgi TorqTransfer Systems Limited,Consumer Cyclical,Auto Parts,Pune,Unknown,2066.4885248,216.535,24.392,-13.536101328094427,56.167915,12.03,,0.00262,40.0
DPABHUSHAN.NS,D. P. Abhushan Limited,Consumer Cyclical,Luxury Goods,Ratlam,Unknown,2030.7716096,3310.7248,112.6955,41.4893351508382,10.892616,81.67,,0.44551,
BAJEL.NS,Bajel Projects Limited,Utilities,Utilities - Regulated Electric,Mumbai,Unknown,2011.9697408,2562.611,15.4635,124.79085268490407,183.05263,0.95,,0.15984,
EIHAHOTELS.NS,EIH Associated Hotels Limited,Consumer Cyclical,Lodging,Delhi,Unknown,1984.3903488,408.24,91.847,6.094508938665086,20.70248,15.73,,0.00787,109.00000000000001
BFUTILITIE.NS,BF Utilities Limited,Industrials,Infrastructure Operations,Pune,Unknown,1976.4205568,835.678,146.499,-13.73245724962708,12.489884,42.01,,,
DSSL.NS,Dynacons Systems & Solutions Limited,Technology,Information Technology Services,Mumbai,Unknown,1971.4453504,1267.2196,72.3949,23.69588852236653,23.416039,66.1,,0.63929,4.0
EPACKPEB.NS,EPACK PREFAB TECHN LTD,Industrials,Engineering & Construction,Greater Noida,Unknown,1927.4448896,1123.168,59.322,25.33706498474531,23.330084,8.21,17.021998999999997,0.15606,
BCG.NS,Brightcom Group Limited,Communication Services,Advertising Agencies,Hyderabad,Unknown,1925.669888,5146.6723,710.0381,10.390574365462053,2.1981566,4.34,,,
CEINSYS.NS,Ceinsys Tech Limited,Industrials,Engineering & Construction,Mumbai,Unknown,1919.1457792,418.06,63.24,65.2803036293192,15.376615,59.61,24.595,0.0843,
CAPACITE.NS,Capacit'e Infraprojects Limited,Industrials,Engineering & Construction,Mumbai,Unknown,1904.4370432,2332.2661,202.5611,21.514634225891605,9.442114,23.84,,0.2309,
FILATEX.NS,Filatex India Limited,Consumer Cyclical,Textile Manufacturing,New Delhi,Unknown,1881.4752768,4242.2482,133.861,-0.8024407251511265,10.259079,4.13,,0.09978999999999999,62.0
DELTACORP.NS,Delta Corp Limited,Consumer Cyclical,Resorts & Casinos,Mumbai,Unknown,1862.6156544,688.46,85.29,-5.642585968230473,21.805641,3.19,3.47,0.02175,185.0
CANTABIL.NS,Cantabil Retail India Limited,Consumer Cyclical,Apparel Manufacturing,New Delhi,Unknown,1857.18272,721.0673,74.8631,17.30786813418507,20.86936,10.64,,1.2645,66.0
ASIANTILES.NS,Asian Granito India Limited,Industrials,Building Products & Equipment,Ahmedabad,Unknown,1847.041024,1554.3733,27.5405,1.972196092017711,15.012048,4.15,,0.20088999999999999,
ADOR.NS,Ador Welding Limited,Industrials,Specialty Industrial Machinery,Mumbai,Unknown,1836.3451392,1140.01,81.98,1.54362774788898,22.408154,47.09,,0.004,224.00000000000003
BLSE.NS,BLS E-SERVICES LIMITED,Industrials,Specialty Business Services,Gurugram,Unknown,1823.2348672,519.3533,52.5625,72.2683116220583,32.59643,6.17,,0.01361,78.0
ARMANFIN.NS,Arman Financial Services Limited,Financial Services,Credit Services,Ahmedabad,Unknown,1768.5827584,616.713,52.0732,0.05326219161507416,62.691017,26.83,,1.37292,
EMSLIMITED.NS,EMS Limited,Industrials,Engineering & Construction,Ghaziabad,Unknown,1765.8796032,965.8315,183.541,21.74692440844118,13.463166,23.62,,0.15798,48.0
ACCELYA.NS,Accelya Solutions India Limited,Technology,Information Technology Services,Mumbai,Unknown,1672.0397312,528.4914,129.0159,3.464583115127512,15.50879,72.23,39.095002,0.33047,749.0
DOLPHIN.NS,Dolphin Offshore Enterprises (India) Limited,Energy,Oil & Gas Equipment & Services,Mumbai,Unknown,1664.790528,74.0192,46.4795,1044.4970158023316,24.322033,17.11,21.903,0.57496,
DLINKINDIA.NS,D-Link (India) Limited,Technology,Communication Equipment,Mumbai,Unknown,1649.7327104,1383.8622,104.2607,12.016839814943353,15.863775,29.29,21.211,0.02928,877.9999999999999
ASTEC.NS,Astec LifeSciences Limited,Basic Materials,Agricultural Inputs,Mumbai,Unknown,1646.1003776,448.1456,-80.9175,17.529894165671177,,-37.81,-25.842,1.1484,
ALGOQUANT.NS,Algoquant Fintech Limited,Financial Services,Capital Markets,New Delhi,Unknown,1643.0063616,228.2167,31.8944,78.4051031695467,6.788618,8.61,,0.23754999999999998,
ASALCBR.NS,Associated Alcohols & Breweries Limited,Consumer Defensive,Beverages - Wineries & Distilleries,Indore,Unknown,1612.5604864,1062.6308,81.4164,40.749790788772025,17.799202,45.12,,0.12747999999999998,24.0
AMRUTANJAN.NS,Amrutanjan Health Care Limited,Healthcare,Drug Manufacturers - Specialty & Generic,Chennai,Unknown,1610.745856,450.5054,50.8347,7.23239945863164,27.82576,20.03,16.622999999999998,0.0048,100.0
EXICOM.NS,Exicom Tele-Systems Limited,Industrials,Electrical Equipment & Parts,Gurugram,Unknown,1607.9012864,867.6063,-110.0317,-14.907055562268438,,-21.44,,0.78314,
ASIANENE.NS,Asian Energy Services Limited,Energy,Oil & Gas Equipment & Services,Mumbai,Unknown,1554.6759168,464.0275,42.1231,52.36006196484237,33.93425,9.43,,0.23826,32.0
ALLTIME.NS,ALL TIME PLASTICS LIMITED,Consumer Defensive,Household & Personal Products,Mumbai,Unknown,1541.9875328,555.325,47.294,8.65099225409844,43.190826,5.45,,0.22351,
BFINVEST.NS,BF Investment Limited,Financial Services,Asset Management,Pune,Unknown,1505.7634304,34.98,222.291,79.53192362964484,9.155978,43.66,,,
ARFIN.NS,Arfin India Limited,Basic Materials,Aluminum,Gandhinagar,Unknown,1505.1731968,612.5463,9.1463,15.08213519184292,96.96739,0.92,,0.92774,23.0
DOLLAR.NS,Dollar Industries Limited,Consumer Cyclical,Apparel Manufacturing,Kolkata,Unknown,1503.8278656,1681.3888,91.0355,8.632209037828412,14.449591,18.35,,0.37488999999999995,114.99999999999999
BHARATWIRE.NS,Bharat Wire Ropes Limited,Basic Materials,Steel,Mumbai,Unknown,1498.0381696,619.3162,72.4401,-0.4051072687574989,19.54342,11.17,,0.09237000000000001,
5PAISA.NS,5paisa Capital Limited,Financial Services,Capital Markets,Thane,Unknown,1467.7895168,229.157,68.234,-11.647247518950055,22.541397,13.89,,0.46389,
AQYLON.NS,Aqylon Nexus Limited,Communication Services,Broadcasting,Mumbai,Unknown,1457.4282752,13.2044,5.758,119.5829314530881,249.73912,0.23,,,
ESAFSFB.NS,ESAF Small Finance Bank,Financial Services,Banks - Regional,Thrissur,Unknown,1439.7687808,2518.5244,-521.3895,-10.418324409576755,,-7.24,,,
DYCL.NS,Dynamic Cables Limited,Industrials,Electrical Equipment & Parts,Jaipur,Unknown,1430.4991232,1025.042,64.8205,33.500995030059286,17.01441,17.35,20.319000000000003,0.09423999999999999,9.0
EXPLEOSOL.NS,Expleo Solutions Limited,Technology,Information Technology Services,Chennai,Unknown,1430.299136,1024.796,103.243,6.210784872573508,13.436361,68.59,17.559,0.01011,567.0
ATULAUTO.NS,Atul Auto Limited,Consumer Cyclical,Auto Manufacturers,Rajkot,Unknown,1379.0998528,713.82,21.63,36.92024398664979,37.733486,13.17,,,
DCW.NS,DCW Limited,Basic Materials,Chemicals,Mumbai,Unknown,1362.4354816,1984.6288,30.2841,6.633322789793718,28.31902,1.63,4.571,0.26985,44.0
DOLATALGO.NS,Dolat Algotech Limited,Financial Services,Capital Markets,Mumbai,Unknown,1353.4400512,468.847,215.441,39.54901137889056,11.112717,6.92,,0.18689,13.0
APEX.NS,Apex Frozen Foods Limited,Consumer Defensive,Farm Products,Kakinada,Unknown,1345.781248,766.3546,3.8765,0.9705552734548442,40.74267,10.57,,0.07972,52.0
AURUM.NS,Aurum PropTech Limited,Real Estate,Real Estate Services,Navi Mumbai,Unknown,1338.0310016,381.09,-10.45,50.76551805989635,674.9616,0.26,-2.928,0.44065,
AWHCL.NS,Antony Waste Handling Cell Limited,Industrials,Waste Management,Thane,Unknown,1338.0084736,929.5097,85.3591,7.576824617579664,16.139631,29.22,,0.54786,
AYMSYNTEX.NS,AYM Syntex Limited,Consumer Cyclical,Textile Manufacturing,Mumbai,Unknown,1335.4048512,1459.8448,11.6371,11.042629233512942,,-0.28,,0.41435,
DHANBANK.NS,Dhanlaxmi Bank Limited,Financial Services,Banks - Regional,Thrissur,Unknown,1309.6108032,814.72,102.75,24.863216294502596,12.761539,2.6,7.162,,
ALLCARGO.NS,Allcargo Logistics Limited,Industrials,Integrated Freight & Logistics,Mumbai,Unknown,1297.0761216,16007.41,35.6,23.69158181617276,18.425531,0.47,,0.5845600000000001,
EKC.NS,Everest Kanto Cylinder Limited,Industrials,Specialty Industrial Machinery,Mumbai,Unknown,1287.3587712,1469.6,97.93,22.31581050038286,11.259078,10.19,,0.15317,61.0
CLSEL.NS,Chaman Lal Setia Exports Ltd.,Consumer Defensive,Packaged Foods,Gurugram,Unknown,1284.6614528,1458.0242,102.8796,9.483041373390146,12.714075,20.32,,0.08804000000000001,96.0
DEN.NS,DEN Networks Limited,Communication Services,Entertainment,New Delhi,Unknown,1279.6397568,974.28,165.773,-3.096056526305739,7.7126436,3.48,4.425,0.00524,
DIGITIDE.NS,Digitide Solutions Limited,Industrials,Specialty Business Services,Bengaluru,Unknown,1276.8357376,,,,,,,0.46421,
CAPITALSFB.NS,Capital Small Finance Bank Limited,Financial Services,Banks - Regional,Jalandhar,Unknown,1260.9536,559.69,141.39,12.790697674418606,8.927307,31.09,9.9259995,,181.0
ANDHRAPAP.NS,Andhra Paper Limited,Basic Materials,Paper & Paper Products,Kolkata,Unknown,1257.9262464,1522.2685,88.9107,-14.635538695776981,67.297874,0.94,0.9599999499999999,0.11971,158.0
ASIANHOTNR.NS,Asian Hotels (North) Limited,Consumer Cyclical,Lodging,New Delhi,Unknown,1257.893376,318.1924,187.2596,6.743054742513969,14.123982,20.89,,3.38495,
ALLDIGI.NS,Alldigi Tech Limited,Industrials,Specialty Business Services,Chennai,Unknown,1257.7714176,546.31,83.3,16.39218526961672,15.293682,53.97,32.217,0.68009,754.0
BLKASHYAP.NS,B.L. Kashyap and Sons Limited,Industrials,Engineering & Construction,New Delhi,Unknown,1234.0652032,1127.624,27.4752,-5.718136840740202,114.020836,0.48,,0.58747,
ANDHRSUGAR.NS,The Andhra Sugars Limited,Basic Materials,Chemicals,Tanuku,Unknown,1230.9323776,2014.3177,25.8816,6.525188202276455,14.743506,6.16,,0.0042699999999999995,91.0
DIFFNKG.NS,DIFFUSION ENGINEERS LTD,Industrials,Specialty Industrial Machinery,Nagpur,Unknown,1224.0528384,333.146,35.909,20.79085147423533,26.063242,12.65,13.011000000000001,0.07057000000000001,48.0
BUTTERFLY.NS,Butterfly Gandhimathi Appliances Limited,Consumer Cyclical,"Furnishings, Fixtures & Appliances",Navalur,Unknown,1217.0611712,853.5013,32.5331,-7.173180213724319,26.694118,25.5,13.084999999999999,0.02054,
EXCELINDUS.NS,Excel Industries Limited,Basic Materials,Specialty Chemicals,Mumbai,Unknown,1214.2659584,972.1747,85.3134,18.399105492305015,16.011105,60.33,,0.00621,140.0
BETA.NS,BETA DRUGS LIMITED,Healthcare,Drug Manufacturers - Specialty & Generic,Panchkula,Unknown,1203.4725888,362.355719075,42.418550722000006,22.535968507153715,18.63686,63.97,18.776,0.6038600000000001,
CENTRUM.NS,Centrum Capital Limited,Financial Services,Financial Conglomerates,Mumbai,Unknown,1194.8680192,2693.2121,-187.4825,32.30542293577792,,-3.98,,3.07801,
BHARATSE.NS,Bharat Seats Limited,Consumer Cyclical,Auto Parts,Gurugram,Unknown,1139.3803264,1285.7237,32.7003,20.786099436213537,27.038748,6.71,,0.6395000000000001,74.0
AEROENTER.NS,Aeroflex Enterprises Limited,Basic Materials,Steel,Mumbai,Unknown,1133.1117056,578.5377,53.12,15.563593987329384,14.375896,6.97,9.559,0.04218,30.0
BALAJITELE.NS,Balaji Telefilms Limited,Communication Services,Entertainment,Mumbai,Unknown,1122.7200512,453.0387,87.0803,-27.526319856140034,15.098361,6.1,,0.03918,
FAZE3Q.NS,Faze Three Limited,Consumer Cyclical,Textile Manufacturing,Mumbai,Unknown,1106.632704,689.94,40.66,28.0250876769776,35.235706,12.94,,0.54853,
AMNPLST.NS,Amines & Plasticizers Limited,Basic Materials,Chemicals,Mumbai,Unknown,1085.7096192,660.7275,41.0015,2.1194112157592735,31.982172,6.17,,0.11324,26.0
DAMCAPITAL.NS,DAM CAPITAL ADVISORS LTD,Financial Services,Capital Markets,Mumbai,Unknown,1076.3357184,236.25,103.78,35.90082834790612,13.298691,11.45,,0.01278,67.0
ALICON.NS,Alicon Castalloy Limited,Industrials,Metal Fabrication,Pune,Unknown,1066.8773376,1642.3754,46.0608,9.7533306398012,29.765268,21.94,,0.57003,69.0
CIFL.NS,Capital India Finance Limited,Financial Services,Credit Services,Mumbai,Unknown,1063.6731392,574.9944,1.5476,-11.43455697054562,26.153849,1.04,,1.00828,7.000000000000001
BOROSCI.NS,Borosil Scientific Limited,Consumer Cyclical,Packaging & Containers,Mumbai,Unknown,1061.8498048,437.0689,26.8037,10.768582365380365,65.9558,1.81,,0.021920000000000002,
ARIHANTSUP.NS,Arihant Superstructures Limited,Real Estate,Real Estate - Development,Navi Mumbai,Unknown,1060.2735616,497.7419,54.6762,-1.2116972017298901,24.687813,9.93,,1.9785,57.99999999999999
BLUSPRING.NS,Bluspring Enterprises Limited,Industrials,Specialty Business Services,Bengaluru,Unknown,1043.643904,,,,,,,0.31894,
EXCELSOFT.NS,EXCELSOFT TECHNOLOGIES L,Technology,Software - Application,Mysore,Unknown,1040.9362432,233.291,34.691,17.647266474026335,22.007298,4.11,,0.11581,
AVTNPL.NS,AVT Natural Products Limited,Basic Materials,Specialty Chemicals,Chennai,Unknown,1036.7495168,556.0443,48.227,7.498194328878055,18.106384,3.76,,0.19139,112.00000000000001
FINOPB.NS,Fino Payments Bank Limited,Financial Services,Banks - Regional,Navi Mumbai,Unknown,1024.9178112,677.5178,92.5347,21.94175854654282,14.802886,8.32,6.760000400000001,,
BIRLANU.NS,BirlaNu Limited,Industrials,Building Products & Equipment,New Delhi,Unknown,1023.4507264,3599.1922,-32.9035,7.204323686750145,,-161.67,-10.299,1.00118,223.0
ARIS.NS,Arisinfra Solutions Limited,Industrials,Engineering & Construction,Mumbai,Unknown,1022.5061888,767.672,2.065,10.164427517285123,18.283625,6.84,12.219,0.09356,
AFSL.NS,Abans Financial Services Limited,Financial Services,Capital Markets,Mumbai,Unknown,1020.9360896,3265.4646,108.5106,144.22847198600624,7.319738,27.46,8.3579995,0.55763,
ESTER.NS,Ester Industries Limited,Basic Materials,Specialty Chemicals,Gurugram,Unknown,1009.263104,1277.1308,13.6982,20.791040700709225,,-3.43,-3.533,0.93137,62.0
CONTROLPR.NS,Control Print Limited,Industrials,Business Equipment & Supplies,Mumbai,Unknown,1005.0762752,425.0272,100.0524,18.301587394366923,10.14694,61.93,,0.01652,163.0
BCLIND.NS,BCL Industries Limited,Consumer Defensive,Beverages - Wineries & Distilleries,Chandigarh,Unknown,997.9472896,2815.1401,94.9654,34.33991632972409,8.494975,3.98,,0.74479,78.0
CREST.NS,Crest Ventures Limited,Financial Services,Financial Conglomerates,Mumbai,Unknown,997.8172416,159.8482,88.507,10.79526039085487,21.049492,16.77,,0.15576,28.000000000000004
CENTENKA.NS,Century Enka Limited,Consumer Cyclical,Textile Manufacturing,Pune,Unknown,971.4771968,1990.29,66.47,14.755128633863398,14.25,31.2,,0.02535,229.99999999999997
BAJAJHCARE.NS,Bajaj HealthCare Limited,Healthcare,Drug Manufacturers - Specialty & Generic,Thane,Unknown,971.3359872,542.6024,39.4955,14.732486933008662,42.811573,6.74,4.2659997999999995,0.46734000000000003,36.0
BIL.NS,Bhartiya International Ltd.,Consumer Cyclical,Footwear & Accessories,Gurugram,Unknown,964.7450112,1029.2627,15.6647,32.37729191234564,25.057472,28.71,,1.0425,
FINKURVE.NS,Finkurve Financial Services Limited,Financial Services,Credit Services,Mumbai,Unknown,946.5324544,138.7531,17.4073,55.32886443983226,42.2125,1.6,,1.16173,
CNL.NS,Creative Newtech Limited,Technology,Electronics & Computer Distribution,Mumbai,Unknown,933.51168,1774.4771,46.2077,3.581865695461532,16.184587,38.41,20.183,0.8372499999999999,8.0
DHAMPURSUG.NS,Dhampur Sugar Mills Limited,Consumer Defensive,Confectioners,New Delhi,Unknown,931.1582208,1945.82,52.21,-9.931169197868883,13.790477,10.5,,0.44817999999999997,
EIMCOELECO.NS,Eimco Elecon (India) Limited,Industrials,Farm & Heavy Construction Machinery,Vallabh Vidya Nagar,Unknown,916.827136,230.7465,38.7133,-6.3804278367769225,23.694096,67.08,8.608,0.009300000000000001,32.0
DPSCLTD.NS,India Power Corporation Limited,Utilities,Utilities - Regulated Electric,Kolkata,Unknown,912.440832,601.2991,7.0298,-5.169537501695375,312.33334,0.03,,,50.0
DHARMAJ.NS,Dharmaj Crop Guard Limited,Basic Materials,Agricultural Inputs,Ahmedabad,Unknown,899.6840448,949.343,34.825,45.45751233414029,18.680702,14.25,,0.31256,
ELECTHERM.NS,Electrotherm (India) Limited,Basic Materials,Steel,Ahmedabad,Unknown,891.1049728,4115.37,442.15,-3.6551562682898284,5.7034497,122.61,,,
BAJAJINDEF.NS,INDEF MANUFACTURING LTD,Industrials,Farm & Heavy Construction Machinery,Navi Mumbai,Unknown,889.28,177.4738,34.1603,,33.043995,8.41,,0.01565,73.0
AMBIKCO.NS,Ambika Cotton Mills Limited,Consumer Cyclical,Textile Manufacturing,Coimbatore,Unknown,876.0394752,684.0746,65.7416,-14.654655411458808,13.931172,109.84,,,242.0
ARIHANT.NS,Arihant Foundations & Housing Limited,Real Estate,Real Estate - Development,Chennai,Unknown,870.3025152,206.4359,42.7014,66.37027712274605,13.216778,64.49,,0.93207,
BODALCHEM.NS,Bodal Chemicals Limited,Basic Materials,Specialty Chemicals,Ahmedabad,Unknown,867.3768448,1709.604,18.502,25.434831416157106,28.695833,2.4,,0.77215,
BORANA.NS,BORANA WEAVES LIMITED,Consumer Cyclical,Textile Manufacturing,Surat,Unknown,855.7136896,199.0556,23.5864,47.01408429899778,36.28813,8.85,35.007998,0.25149,
DECCANCE.NS,Deccan Cements Limited,Basic Materials,Building Materials,Hyderabad,Unknown,821.3998592,526.9772,7.5185,-33.99918967036367,25.80986,22.72,,1.01902,10.0
ABINFRA.NS,A B INFRABUILD LIMITED,Industrials,Engineering & Construction,Mumbai,Unknown,818.9279744,208.1688,16.1214,13.252100945486673,34.648647,0.37,,0.58087,4.0
DVL.NS,Dhunseri Ventures Limited,Financial Services,Capital Markets,Kolkata,Unknown,816.8822784,478.5174,144.1593,36.17378387146345,,-4.35,,0.16554,370.0
ADVENTHTL.NS,Advent Hotels International Limited,Consumer Cyclical,Lodging,Mumbai,Unknown,812.218112,0.0,-0.0098,,13.161715,11.44,,0.8009499999999999,
ELDEHSG.NS,Eldeco Housing and Industries Limited,Real Estate,Real Estate Services,Lucknow,Unknown,805.1751936,132.9682,21.5084,17.981798064458314,35.540363,23.04,,0.2696,112.00000000000001
ANUHPHR.NS,Anuh Pharma Limited,Healthcare,Drug Manufacturers - Specialty & Generic,Mumbai,Unknown,799.386624,661.5149,47.3519,2.2427362538394258,19.127098,4.17,,0.0007000000000000001,193.0
BLAL.NS,BEML Land Assets Limited,Financial Services,Shell Companies,Bengaluru,Unknown,797.2839424,0.0,-3.7473,,,-0.99,,,
DWARKESH.NS,Dwarikesh Sugar Industries Limited,Consumer Defensive,Confectioners,Mumbai,Unknown,786.7900416,1353.2148,23.3357,-20.832242243668812,39.68224,1.07,3.7720002000000004,0.406,24.0
ECOSMOBLTY.NS,ECOS (INDIA) MOB & HOSP L,Industrials,Rental & Leasing Services,New Delhi,Unknown,773.9400192,653.741,60.0967,18.133951198215506,12.911913,9.99,,0.03246,185.0
BIGBLOC.NS,Bigbloc Construction Limited,Industrials,Building Products & Equipment,Surat,Unknown,769.7473024,224.6397,9.6777,-7.6397914162945435,,-0.11,,1.40107,
FAIRCHEMOR.NS,Fairchem Organics Limited,Basic Materials,Specialty Chemicals,Ahmedabad,Unknown,767.531264,536.2926,21.9743,-13.26439134715052,141.70929,4.3,1.9609999,0.31852,16.0
ASAL.NS,Automotive Stampings and Assemblies Limited,Consumer Cyclical,Auto Parts,Pune,Unknown,765.7744384,890.5242,27.6769,14.864374721392132,27.66189,17.45,123.292,3.4396199999999997,
BIRLAMONEY.NS,Aditya Birla Money Limited,Financial Services,Capital Markets,Chennai,Unknown,761.0658816,428.3238,58.4759,2.4992587583178802,13.012559,10.35,21.804000000000002,7.34586,
ARIHANTCAP.NS,Arihant Capital Markets Limited,Financial Services,Capital Markets,Indore,Unknown,755.5610112,139.2539,58.7028,14.377483585134712,19.582386,3.52,,0.51095,73.0
CONSOFINVT.NS,Consolidated Finvest & Holdings Limited,Financial Services,Capital Markets,New Delhi,Unknown,747.3532416,14.8434,108.2732,9.396027563842724,11.8195305,19.56,,,50.0
DMCC.NS,DMCC Speciality Chemicals Limited,Basic Materials,Chemicals,Mumbai,Unknown,737.3490688,425.857,21.5277,32.83730325835175,28.183985,10.49,11.4879996,0.28623,81.0
AHCL.NS,ANLON HEALTHCARE LIMITED,Healthcare,Drug Manufacturers - Specialty & Generic,Rajkot,Unknown,715.9507456,120.2866,20.5179,80.65472480501985,20.723078,0.65,,0.26981,
ATL.NS,Allcargo Terminals Limited,Industrials,Integrated Freight & Logistics,Mumbai,Unknown,713.8878976,754.6321,30.4805,3.2681769781973284,20.04918,1.22,,2.08703,
ARROWGREEN.NS,Arrow Greentech Limited,Consumer Cyclical,Packaging & Containers,Mumbai,Unknown,705.6628736,243.35,63.13,63.86101945996903,13.735683,34.05,,0.01218,84.0
ADSL.NS,Allied Digital Services Limited,Technology,Information Technology Services,Mumbai,Unknown,704.6175744,807.07,27.81,17.521915135276814,21.852633,5.7,,0.17707,245.00000000000003
DENTA.NS,DENTA WATER N INFRA SOL L,Industrials,Engineering & Construction,Bengaluru,Unknown,702.0765184,203.285,52.885,-14.8002078810384,10.715159,24.54,,0.03104,97.0
